UniqueId,Business name,Address,City,Pincode,State,Website,Main Category,Sub Category,Latitude,Longitude,Phone No.1,Phone No.2,Business Hours,Phone Remark
ICL2791444,Neelkanth Institute,"Chandkheda, Near Shri Gayatri Krupa Ladies Tailors, Next To Kailash Collection",Ahmedabad,382424,Gujarat,,Education,Coaching / Training Centers,23.11409,72.57851,9909446977,,08:00 AM TO 04:00 PM,
ICL5432347,Bholenath Temple,"Hasaram Mandir Gali, Naroda Road, Near Chawla Hospital, Kuber Nagar",Ahmedabad,382340,Gujarat,,Religion,Temples,23.073918,72.641953,,,06:00 AM TO 09:00 AM AND 05:30 PM TO 08:00 PM,
ICL6805804,Mahatma Gandhi International School,"Sheth Motilal Hirabhai Bhavan, Mithakhali",Ahmedabad,380006,Gujarat,www.mgis.in,Education,Schools,23.0305951,72.5674026,7926463888,,09:30 AM TO 04:30 PM,
ICL4294354,Dr Yogesh Upadhya - (Dr Sushmita Dental Clinic),"Hare Krishna Complex, Opposite Apsara Cinema, Kankaria",Ahmedabad,380002,Gujarat,,Health,Doctor,23.003239,72.597484,9426005978,,10:00 AM TO 02:00 PM AND 05:00 PM TO 08:00 PM,
ICL7289205,Engineers Academy,"Shop No 413, Devraj Mall",Ahmedabad,382345,Gujarat,,Education,Coaching / Training Centers,23.03930673,72.63883712,9016399349,,09:30 AM TO 10:00 PM,
ICL19464179,Khadiya Police Station,"Nr Raipur Gate, Astodia",Ahmedabad,380001,Gujarat,,Govt. Office,Police Station,23.01733371,72.59432535,7922161386,,24 HRS,
ICL0327625,Sarvoday Medical & Provision Stores,"Kudasan Road, Randesan, Urjanagar 1, Near By Endeavor Careers Pvt Ltd, Gandhinagar",Ahmedabad,382421,Gujarat,,Health,Pharmacies,23.1723423,72.63768768,8511187301,,08:30 AM TO 11:00 PM,
ICL1428738,Jalaram Medicals,"Nyay Marg, Jayma Society, Near By Mansi Complex Bus Stop, Vastrapur",Ahmedabad,380015,Gujarat,,Health,Pharmacies,23.03110886,72.52576447,9428418066,,09:30 AM TO 11:00 PM,
ICL8472974,Kamlesh Medical,"S-26, Surbhi Residency, Near Nikol Gam Road, Ring Road, Nicol",Ahmedabad,382350,Gujarat,,Health,Pharmacies,23.04148118,72.66767489,9824921588,,09:30 AM TO 10:00 PM,
ICL3761761,Sugam Dental Academy,"Narayankrupa Complex, Bopal Road, Near By Shree Jogni Maa Temple",Ahmedabad,380058,Gujarat,,Education,Colleges,23.031156,72.45538,9913576092,,10:00 AM TO 04:30 PM,
ICL6766006,Dr Manjula B Patels Clinic,"14, Alkapuri Society, Nr Karmachari Nagar, Ghatlodiya",Ahmedabad,380061,Gujarat,,Health,Clinics,23.065888,72.538425,7927432118,,11:00 AM TO 01:30 PM AND 05:00 PM TO 09:00 PM,
ICL7390484,Incy Healthcare Private Limited,"B/2, Sahyadri Apartment, Near Manik Baug Hall, Behind Shreyas Foundation, Ambavadi",Ahmedabad,380015,Gujarat,,Health,Pharmacies,23.021979,72.529871,9376141814,7925324735,08:00 AM TO 10:00 PM,
ICL1264538,Pulmocare Associates,"Iind Floor, Siddhachal, Drive In Road, Nr Door Darshan Kendra, Thaltej",Ahmedabad,380054,Gujarat,,Health,Doctor,23.049132,72.52214,7926854849,7926856297,10:00 AM TO 12:30 PM AND 06:00 PM TO 08:00 PM,
ICL4536829,Kids Care Hospital,"Shopping Villa, Near Police Chowki, Cross Road, Naranpura",Ahmedabad,380013,Gujarat,,Health,Hospitals,23.05268949,72.55995884,7927410140,9426001847,10:00 AM TO 09:00 PM,
ICL2340226,Ramky Pharma City India Limited,"E/5, Kohas Apartments, Nirma Circle Nehru Nagar, 4, Rasta, Ambavadi",Ahmedabad,380015,Gujarat,,Health,Pharmacies,23.023732,72.531537,9825164135,,09:30 AM TO 11:00 PM,
ICL3750902,Dr Manisha Gandhi - (Maya Maternity Hospital),"1St Floor, Vidita Avenue, Near Pramukh Palace, Jayhind Bazar Charrasta, Mani Nagar",Ahmedabad,380008,Gujarat,,Health,Doctor,22.994937,72.607025,8401496149,,11:00 AM TO 01:30 PM AND 06:00 PM TO 08:00 PM,
ICL8008838,Shree Gyan Ganga Group Tuition,"205, Abhishek Complex, B/S.Kameshwar Mahadev, Ankur Road, Narayan Pura",Ahmedabad,380013,Gujarat,,Education,Colleges,23.05694442,72.55719053,9898001399,9898011399,10:00 AM TO 05:00 PM,
ICL4206532,Sharda Eye Hospital,"Gujarat State Highway 41, Ramnagar, Near By Bank Of India- Sabarmati Branch, Sabarmati",Ahmedabad,380005,Gujarat,,Health,Hospitals,23.08703613,72.5921402,7927570099,,09:00 AM TO 11:00 PM,
ICL8264944,Shyam Sir Computer Programming Institute,"3, Raju Complex, Nr Gurukul Temple, Gurukul Road, Memnagar, Above Agarwal Sweet House",Ahmedabad,380052,Gujarat,www.shyamsir.com,Education,Coaching / Training Centers,23.04771365,72.53376885,7874391191,,08:00 AM TO 09:00 PM,
ICL4027657,Anand Niketan School,"Near Ambli Railway Crossing, Near Aman Villa Bungalows, Thaltej",Ahmedabad,380059,Gujarat,,Education,Schools,23.055629,72.501587,9737047631,,07:30 AM TO 04:00 PM,
ICL38354523,Azad Society Post Office,"Opp Polytecnic College, Azad Society",Ahmedabad,380015,Gujarat,www.indiapost.gov.in,Govt. Office,Post Office,23.02532755,72.5421079,18002666868,,09:00 AM TO 06:00 PM,
ICL6515445,Dasha Ma Nu Temple,"Aavkar Hall Road, Chandralok Society, Cadila Road, Near Gujarat Mercantile Co-Operative Bank Limited, Ghodasar",Ahmedabad,380050,Gujarat,,Religion,Temples,22.98459,72.612511,,,06:00 AM TO 09:30 AM AND 05:00 PM TO 08:00 PM,
ICL5124967,Dr B L Dhirwani Dispensary,"2, Love Complex, Opp Apsara Cinema, Kankaria Road, Mani Nagar",Ahmedabad,380002,Gujarat,,Health,Doctor,23.0033,72.5971666,7925430723,,10:30 AM TO 09:00 PM,
ICL7662273,Karanvati Pathology Lab,"20, Shakti Chambers, Bapu Nagar",Ahmedabad,382345,Gujarat,,Health,Diagnostic Labs,23.04647744,72.64054828,9825700734,,07:30 AM TO 01:00 PM AND 05:30 PM TO 08:30 PM,
ICL6729877,Shree Komashila School,"Near Dhavsar Hostel, B2 Feet Ring Road, Vava Vadaj, Next Adishwar Jain Temple",Ahmedabad,380013,Gujarat,,Education,Schools,23.068747,72.566101,7927646684,,08:30 AM TO 04:30 PM,
ICL8613647,Madhu Kedia Tutorial Classes.,"B-103, Samarth Tower, Near Judges Bunglows Road, Bodakdev",Ahmedabad,380054,Gujarat,,Education,Coaching / Training Centers,23.0424674,72.5219011,9879002408,,11:00 AM TO 02:00 PM AND 04:30 PM TO 09:30 PM,
ICL2231271,Dr Jaimini Pandey - (Panchshil Hospital),"Near Canara Bank, Ram Nagar, Sabarmati",Ahmedabad,380005,Gujarat,,Health,Doctor,23.084545,72.592,7927506336,,11:00 AM TO 01:00 PM AND 06:00 PM TO 08:30 PM,
ICL3997641,Emg Centre,"1St Floor, Himadri Complex-Ii, Old High Court Road, Navrangpura",Ahmedabad,380009,Gujarat,,Health,Doctor,23.038,72.56795,9824082882,,11:00 AM TO 04:00 PM,
ICL4177581,Aashirwad Hospital,"Naroda Road, Near By Axis Bank Atm, Kuber Nagar",Ahmedabad,382340,Gujarat,,Health,Hospitals,23.071696,72.647873,7922815122,,08:00 AM TO 10:30 PM,
ICL2814308,Dr Minakshi V Amin - (Smit Hospital),"Netaji Nagar Sheth'S Vando, Opposite Rameshwar Police Chowky, Meghani Nagar",Ahmedabad,382345,Gujarat,,Health,Doctor,23.057755,72.621597,7922681808,,11:00 AM TO 01:00 PM AND 05:30 PM TO 08:00 PM,
ICL7563018,Shrey Dental Care Clinic,"U/28, Akshardham Complex, Opposite Premchand Nagar Bus Stand, Judges Bunglow Road, Bodakdev, Vastrapur",Ahmedabad,380054,Gujarat,,Health,Clinics,23.03463884,72.52095132,7926769245,9825797097,09:30 AM TO 08:30 PM,
ICL1956532,Dr Raj G Ayangar - (Riya Maternity & Nursing Home),"Opposite Smruti Temple, Ghodasar",Ahmedabad,380050,Gujarat,,Health,Doctor,22.973804,72.612205,7925895808,,11:00 AM TO 12:30 PM AND 05:00 PM TO 08:30 PM,
ICL7859506,Jain Temple,"Krishna Nagar, Saroadar Road, Near Krishna Nagar Stop, Saijpur Bogha",Ahmedabad,382345,Gujarat,,Religion,Temples,23.056693,72.641678,,,06:00 AM TO 09:30 AM AND 05:00 PM TO 08:00 PM,
ICL2440016,Mahakant Orthopaedic Hospital,"Mahkant Complex, Madalpur Gam, Near By State Bank Of India Atm, Paldi",Ahmedabad,380006,Gujarat,,Health,Hospitals,23.0202,72.569382,7926575404,,09:30 AM TO 10:30 PM,
ICL5684894,Cambridge Inst Of English & Foreign Languages,"408/409, Shree Nar Narayan Palace, Pritamnagar, Beside Kothavala Flats, Paldi",Ahmedabad,380006,Gujarat,www.cambriz.com,Education,Coaching / Training Centers,23.01698691,72.56764846,7926581359,,05:00 AM TO 09:30 PM,
ICL2479734,Bhuyangdev Chemist,"4, Siddhnath Complex, Bhuyangdev Society, Sola Road, Ghatlodiya",Ahmedabad,380061,Gujarat,,Health,Pharmacies,23.05976256,72.53590159,9998167975,,08:00 AM TO 10:30 PM,
ICL5026042,Nemi Clinic,"Near Government Engineering College Bus Stop, Motera",Ahmedabad,382424,Gujarat,,Health,Clinics,23.104321,72.59726,9898175795,,11:00 AM TO 01:00 PM AND 05:00 PM TO 09:00 PM,
ICL7692375,Iict Computer Education,"3, Vehicle Tex Building, Jamalpur, Near Behrampura Post Office",Ahmedabad,380022,Gujarat,www.iictgujarat.com,Education,Coaching / Training Centers,23.01035,72.5877652,9879953872,,11:00 AM TO 08:00 PM,
ICL8822435,Health Plus Physiotherapy Clinic,"212 Himalaya Arcade B Block, Iind Floor, Nr Lake, Vastrapur",Ahmedabad,380015,Gujarat,,Health,Clinics,23.03718809,72.52951727,9825576570,,09:00 AM TO 09:00 PM,
ICL5226158,Ganesh Medical Agency,"2, Haridarshan Complex, Opposite Hdfc Bank, Maninagar Cross Road, Maninagar, Mani Nagar",Ahmedabad,380008,Gujarat,,Health,Pharmacies,22.9986666,72.6081166,9898185939,9328666777,09:00 AM TO 10:30 PM,
ICL0535444,Shailya Hospital,"Kakadiya House, Ankur Char Rasta, Ankur Road, Jivansmruti Society, Hargovandas Patel Park Society, Naranpura",Ahmedabad,380014,Gujarat,,Health,Hospitals,23.0462155,72.5619265,9574000797,,10:00 AM TO 10:00 PM,
ICL24160136,Ippb,"Sardarnagar Post Office, Bhadreshwar Society, Opp Brts",Ahmedabad,382475,Gujarat,,Govt. Office,Aadhar Centre,23.08552113,72.63872403,1123362148,,10:00 AM TO 02:00 PM,
ICL3388252,Cornea Foundation Eye Hospital,"Suyog Building, Beside Kamala Kamdhenu Hall, Drive In Road, Mamnagar",Ahmedabad,380054,Gujarat,,Health,Hospitals,23.050192,72.519909,9825411765,7927497815,11:00 AM TO 07:00 PM,
ICL0393788,Dr Darshan Bhansali - (Medlink Hospital),"Opposite Someshwar Jain Mandir, Near Shyamal Cross Road, Satellite",Ahmedabad,380015,Gujarat,,Health,Doctor,23.01739,72.530485,7940241000,,11:00 AM TO 01:00 PM AND 05:30 PM TO 08:00 PM,
ICL0312587,Uma Medical Stores,"New Wadaj Road, Nava Vadaj, Bhimjipura, Near Tulsi Shyam Society Bus Stop, Sardar Colony",Ahmedabad,380013,Gujarat,,Health,Pharmacies,23.059641,72.56778,7927560588,,09:30 AM TO 10:30 PM,
ICL1471004,Dr Naresh N Patel - (Kiran Pathology Laboratory),"F/26, Kameshwar Complex, Near Ghanshyam Nagar Sheth'S Vando, Sheth'S Vando, Canal Road, Ghodasar",Ahmedabad,380050,Gujarat,,Health,Doctor,22.982414,72.610872,7925730174,,11:00 AM TO 02:00 PM AND 05:00 PM TO 08:30 PM,
ICL0998714,Zumkhawala Dr Bhavin R,"A1 And 2Pampro Comlex Behind Kalupur Bank Near Parimal Crossing, Ellisbridge",Ahmedabad,380014,Gujarat,,Health,Doctor,23.04119393,72.56767882,7926406441,,11:00 AM TO 01:30 PM AND 05:30 PM TO 08:00 PM,
ICL4247515,Avni Clinic,"Karnavati Mega Mall, Taxshashila School Road, Vastral",Ahmedabad,382415,Gujarat,,Health,Clinics,23.00852187,72.66047281,9824269887,,09:30 AM TO 01:00 PM AND 06:00 PM TO 08:30 PM,
ICL3637917,Dr Yashodhar C Shah,"106, Anilkunj Centre, Char Rasta, Paldi",Ahmedabad,380006,Gujarat,,Health,Doctor,23.014448,72.56580261,7926577200,9824037137,10:30 AM TO 02:00 PM AND 05:30 PM TO 08:30 PM,
ICL5578544,Homoeopathic Clinic,"101, 1St Floor, Yogeshwar Avenue, Opp Swaminarayan Wadi No 1, Nr Old Rly Crossing, Mani Nagar",Ahmedabad,380008,Gujarat,,Health,Clinics,22.994698,72.611931,9426401974,7965238974,10:30 AM TO 09:30 PM,
ICL7764576,Disha Eye Hospital,"317, 318 Third Floor Radhesquare Complex, Urjanagar 1, Kudasan, Gandhinagar",Ahmedabad,382421,Gujarat,,Health,Hospitals,23.1846172,72.6296927,9328100234,,09:00 AM TO 02:00 PM AND 07:00 PM TO 09:00 PM,
ICL3818342,Srag Tennis Academy,"26, Part 2, Sushil Nagar Society, Memnagar",Ahmedabad,380052,Gujarat,,Education,Coaching / Training Centers,23.0469301,72.5349733,9825781077,,07:30 AM TO 11:00 AM AND 04:00 PM TO 09:00 PM,
ICL4888335,Shree Mahavir Foundation,"Opposite Shilp Building, C G Road, Near Girish Cold Drink, Char Rasta, Navrangpura",Ahmedabad,380009,Gujarat,,Religion,Temples,23.03246,72.560236,7926448623,,06:00 AM TO 09:30 AM AND 05:30 PM TO 09:30 PM,
ICL4623424,Dr Satish C Bhavsar - (Zalak Pathalogy Laboratory),"4, Om Complex, Karnavati Society, Opposite Ratilal Patel Hall, Lakdikapul",Ahmedabad,380008,Gujarat,,Health,Doctor,22.997531,72.597363,7925430464,7925730475,11:00 AM TO 12:30 PM AND 05:00 PM TO 08:00 PM,
ICL0373289,Al Fazal Masjid,"Plot No 17, Juhapura",Ahmedabad,380055,Gujarat,,Religion,Mosques,22.994755,72.527527,,,05:00 AM TO 09:30 PM,
ICL5974566,Cayurvedic Panch Korma Hospital,"L G Hoapital, Rajhashbhai Builind, 1 Floor, Prerna Park, Mani Nagar",Ahmedabad,380008,Gujarat,,Health,Hospitals,22.996215,72.605688,9825344755,,09:00 AM TO 11:00 PM,
ICL18440354,Ippb,"Railwaypura, Opp Ahmedabad Railway Station",Ahmedabad,380002,Gujarat,,Govt. Office,Aadhar Centre,23.02699191,72.60009565,1123362148,,10:00 AM TO 02:00 PM,
ICL0215242,Hanuman Temple,"Bhargav Road, St Rohidas Road, Near Air Cargo, Saijpur Bogha",Ahmedabad,382345,Gujarat,,Religion,Temples,23.060889,72.626541,,,06:30 AM TO 10:00 AM AND 05:00 PM TO 08:00 PM,
ICL8286776,Bhavin Corporation,"3/B 3Rd Floor, Ajanta Commercial Centre, Ashram Road, Income Tax Circle",Ahmedabad,380014,Gujarat,,Health,Pharmacies,23.0416166,72.5696,9424210750,,09:30 AM TO 10:30 PM,
ICL28396928,Post Office - Odhav S.O,"Odhav, Taluka Ahmadabad City, District Ahmedabad",Ahmedabad,382415,Gujarat,www.indiapost.gov.in,Govt. Office,Post Office,23.0204491,72.65988394,18002666868,,09:00 AM TO 06:00 PM,
ICL6130904,Dr Falguni Alpesh Amin - (Laxmi Hospitalir Memoraial Hospital),"4Th Floor, Shivani Complex, Jawahar Chowk, Cross Road, Mani Nagar",Ahmedabad,380008,Gujarat,,Health,Doctor,22.99482,72.603691,9924768919,,11:00 AM TO 02:00 PM AND 06:00 PM TO 08:30 PM,
ICL5290102,Kaizan Hospital,"Saurabh Society, Near By Valinath Chowk Brts Bus Stop, Memnagar",Ahmedabad,380052,Gujarat,,Health,Hospitals,23.04697037,72.54366302,9099903766,,09:30 AM TO 10:00 PM,
ICL4614691,Laxminarayan Medical Stores,"Swaminarayan School, Amrapali Cinema Road, Gomtipur",Ahmedabad,380021,Gujarat,,Health,Pharmacies,23.0170666,72.6200666,9898150922,,09:00 AM TO 11:00 PM,
ICL5645319,Krishna Dental Clinic,"Gaurav Path, K.K.Nagar, Shastrinagar, Nirnay Nagar",Ahmedabad,380061,Gujarat,,Health,Clinics,23.0676445,72.5451649,9904420272,,10:30 AM TO 11:30 PM,
ICL6113247,Shray Hospital And Research Center,"Stadium Circle, Punjabi Hall Line, Navrangpura",Ahmedabad,380009,Gujarat,,Health,Hospitals,23.040095,72.561387,9824069735,,10:30 AM TO 10:30 PM,
ICL7485809,The Ashirwad Medicines,"A/2, Keshubhai Complex, Nr Police Chowky, Ghodasar",Ahmedabad,380050,Gujarat,,Health,Pharmacies,22.9727833,72.6133,9825386010,,09:30 AM TO 11:00 PM,
ICL04411292,Post Office - Shahwadi B.O,"Shahwadi, Taluka Ahmadabad City, District Ahmedabad",Ahmedabad,382405,Gujarat,www.indiapost.gov.in,Govt. Office,Post Office,22.96789145,72.60782533,18002666868,,09:00 AM TO 06:00 PM,
ICL5563491,Dr Panal,"Ff, Mayurpankh Complex, Opposite Umiya Vijay, Borukdev Road, Ambavadi",Ahmedabad,380015,Gujarat,,Health,Doctor,23.021546,72.534548,7926742244,,10:30 AM TO 02:00 PM AND 05:30 PM TO 08:30 PM,
ICL2790301,Tirth Medical Store,"Nikol Gam Road, Indrajit Baug Society, Opp Swastik Shopping Center, Thakkarbapa Nagar",Ahmedabad,382350,Gujarat,,Health,Pharmacies,23.038411,72.645595,8758497402,,09:00 AM TO 10:30 PM,
ICL3160823,Iist Computer Institute,"I-8 Yogeshwar Avenue, Opposite Swaminarayan Wadi Mani Nagar, Maninagar",Ahmedabad,380008,Gujarat,,Education,Coaching / Training Centers,22.994652,72.612215,7925464560,,07:30 AM TO 12:00 PM AND 03:30 PM TO 10:00 PM,
ICL2256803,Brand Clinic,"Swastik Society, Near Bank Of India, Navrangpura",Ahmedabad,380009,Gujarat,,Health,Clinics,23.035995,72.561668,8141224224,,10:00 AM TO 02:00 PM AND 05:30 PM TO 09:00 PM,
ICL7361792,Veda Commerce Classes,"Lala Lajpat Rai Marg, Near Shri Vallabh Chhaya Chowk Bus Stop, Maninagar",Ahmedabad,380008,Gujarat,,Education,Colleges,22.997042,72.606598,9898919735,,09:30 AM TO 05:30 PM,
ICL5242476,Navkar Computer Education,"114, Swaminarayan Complex, A E C Char Rasta",Ahmedabad,380013,Gujarat,,Education,Coaching / Training Centers,23.05359488,72.54760549,9714100645,,10:00 AM TO 07:00 PM,
ICL6239527,Dharma Medical & Provision Store,"18/A, Nakshatra Arcade, Opposite Maikrupa School, I O C Road, Chandkheda",Ahmedabad,382424,Gujarat,,Health,Pharmacies,23.11273854,72.57466541,9427956757,,08:30 AM TO 10:00 PM,
ICL1609134,Cbad Academy,"Nr. Balkrushna Furniture & Door, Bapunagar",Ahmedabad,382345,Gujarat,,Education,Coaching / Training Centers,23.044881,72.6406741,7984479993,,09:00 AM TO 12:30 PM AND 03:00 PM TO 08:30 PM,
ICL6999274,Baliyadev Temple,"Shrinand Nagar Road, Mahavir Nagar, Vejalpur",Ahmedabad,380051,Gujarat,,Religion,Temples,23.00313,72.517828,,,06:30 AM TO 09:00 AM AND 05:30 PM TO 08:00 PM,
ICL0412513,Sewa Academy,"Hariharanand Ashram, Ellisbridge, Opposite Town Hall",Ahmedabad,380006,Gujarat,www.sewaacademy.org,Education,Coaching / Training Centers,23.02598154,72.56639809,7926578481,7926577115,10:00 AM TO 06:00 PM,
ICL20265742,Csc E-Gov.,"Shop No, 11, M.B.Patel App, Vavol",Ahmedabad,382016,Gujarat,,Govt. Office,Aadhar Centre,23.23591116,72.61612924,,,10:00 AM TO 02:00 PM AND 04:00 PM TO 06:00 PM,
ICL6237155,Pruthvi Clinic,"Hop No.-3, Shukan Hights., Nr.City Pulse., Kudasan, Gandhinagar",Ahmedabad,382421,Gujarat,,Health,Clinics,23.1725949,72.6376263,9426898488,,09:00 AM TO 10:30 PM,
ICL14514337,Post Office - Sabarmati S.O,"Sabarmati, Taluka Ahmadabad City, District Ahmedabad",Ahmedabad,380005,Gujarat,www.indiapost.gov.in,Govt. Office,Post Office,23.07947757,72.58992343,18002666868,,09:00 AM TO 06:00 PM,
ICL3715955,Cadila Lab Limited,"Akar Complex, C G Road, Navrangpura",Ahmedabad,380014,Gujarat,,Health,Pharmacies,23.045732,72.561673,7926562381,,09:00 AM TO 10:00 PM,
ICL3356966,Jay Sree Jogni Maa Temple,"Jogeshwari Society Road, Near Jay Krishna Telecom Service, Amraiwadi",Ahmedabad,380026,Gujarat,,Religion,Temples,23.008266,72.627861,,,06:30 AM TO 09:00 AM AND 05:30 PM TO 08:30 PM,
ICL1397624,Ashtha Institute,"Arbuda Nagar Road, New Kamlesh Society, Near By Radhe Shyam Society Bus Stop, Odhav",Ahmedabad,382415,Gujarat,,Education,Coaching / Training Centers,23.01424408,72.64485168,9825931318,,09:00 AM TO 01:00 PM AND 05:00 PM TO 07:30 PM,
ICL8922651,Tejas Gandhi,"Shri Umiya Muli Sp Hospital, Ranipur",Ahmedabad,382405,Gujarat,,Health,Doctor,22.967926,72.584416,9825289688,,11:00 AM TO 01:30 PM AND 05:30 PM TO 08:00 PM,
ICL4275612,Orahid Eye Dental Hospital,"Da Iict Road, Urjanagar 1, Infocity, Gandhinagar",Ahmedabad,382421,Gujarat,,Health,Hospitals,23.1847623,72.6294811,9879265043,,09:30 AM TO 02:00 PM AND 05:00 PM TO 09:00 PM,
ICL3774656,Swapn Health Care Hospital Private Limited,"Gr Floor, Sardar Complex, Opposite Govindwadi, Isanpur",Ahmedabad,382443,Gujarat,www.swapnhealthcare.com,Health,Hospitals,22.98332183,72.59746809,7925331810,,10:00 AM TO 11:00 PM,
ICL3918387,Kalapy Distribution Trade Link,"L-10, Rangolee Complex, Opposite V S Hospital, Ellisbridge",Ahmedabad,380006,Gujarat,,Health,Pharmacies,23.02001603,72.56953404,7926582906,,09:30 AM TO 11:00 PM,
ICL7956031,Gaytri Temple,"Near Kakadiya Hospital, Bapunagar",Ahmedabad,380024,Gujarat,,Religion,Temples,23.031705,72.628799,,,06:30 AM TO 10:00 AM AND 05:30 PM TO 08:00 PM,
ICL38418768,Post Office - Kanbha B.O,"Kanbha, Taluka Daskroi, District Ahmedabad",Ahmedabad,382430,Gujarat,www.indiapost.gov.in,Govt. Office,Post Office,23.0095413,72.7284207,18002666868,,09:00 AM TO 06:00 PM,
ICL5230091,Shree Badiyadev Mandir,"Bhid Bhanjan Road, Dhobi Ghat, Kailash Nagar, Bapunagar",Ahmedabad,380024,Gujarat,,Religion,Temples,23.03479,72.621408,,,06:30 AM TO 10:00 AM AND 05:30 PM TO 08:00 PM,
ICL18143727,Post Office - Noblenagar S.O,"Noblenagar, Taluka Ahmadabad City, District Ahmedabad",Ahmedabad,382340,Gujarat,www.indiapost.gov.in,Govt. Office,Post Office,23.09246508,72.65707787,18002666868,,09:00 AM TO 06:00 PM,
ICL7512471,Basil Education Group,"Shop No 228/A, Spectrum Complex, Chandkheda",Ahmedabad,382424,Gujarat,,Education,Colleges,23.11866039,72.58160691,8141080009,8141780009,06:00 AM TO 06:00 PM,
ICL0891166,Adarsh Vidhya Vihar,"Rambaug Road, Sabarmati, Jawahar Chowk",Ahmedabad,380005,Gujarat,,Education,Schools,23.09252,72.585361,9824054548,7927508462,08:30 AM TO 02:30 PM,
ICL8498262,Dr Provin Pahadiya - (Jivandipa Hospital),"Shopan Complex, Chondkheda, Shopan Complex, Chandkheda",Ahmedabad,382424,Gujarat,,Health,Doctor,23.11697,72.582992,9825249340,,10:00 AM TO 12:30 PM AND 06:00 PM TO 08:00 PM,
ICL7802382,Swaminarayan Temple,"Bhagyoday Society, Vibhavari Society, Jivrajpark",Ahmedabad,380051,Gujarat,,Religion,Temples,23.005413,72.533258,,,06:00 AM TO 09:00 AM AND 05:00 PM TO 09:00 PM,
ICL7503394,Raj Computers Academy,"Ground Floor, Kakadiya House, Near Ankur Bus Stop, Ankur Road, Jivansmruti Society, Hargovandas Patel Park Society, Rang Jyot Society, Naryanpura",Ahmedabad,380013,Gujarat,,Education,Coaching / Training Centers,23.05887933,72.55518228,7965222716,,09:00 AM TO 07:00 PM,
ICL3495513,Dr Mandar Navlekar - (Navlekar Dental Clinic),"25, Utsav, Opposite Ravji Tower, Near Krishna Baug, Mani Nagar",Ahmedabad,380008,Gujarat,,Health,Doctor,22.996856,72.605617,7925463000,,10:00 AM TO 01:00 PM AND 06:00 PM TO 08:00 PM,
ICL8087917,Dhwani Children Hospital,"1782, Dwanichildren Hospital, De3Sai Ni Pole, Khadia",Ahmedabad,380001,Gujarat,,Health,Hospitals,23.022677,72.591767,7922111252,,09:00 AM TO 11:00 PM,
ICL8587731,Vrajesh Surgical Hospital,"Cargo Motor Lane, S G Highway, Bodhakdev;Opp.Rajpath Club, Bodakdev",Ahmedabad,380054,Gujarat,,Health,Hospitals,23.036716,72.511804,9825012660,7926462720,10:30 AM TO 10:30 PM,
ICL12117697,Post Office - Aslali S.O,"Aslali, Taluka Daskroi, District Ahmedabad",Ahmedabad,382427,Gujarat,www.indiapost.gov.in,Govt. Office,Post Office,22.91474336,72.59285908,18002666868,,09:00 AM TO 06:00 PM,
ICL4300169,Sunil Chemist,"7, Bechardas Park, Ankur Road, Op Kameshwar Complex, Narayan Pura",Ahmedabad,380013,Gujarat,,Health,Pharmacies,23.05852859,72.55524226,7927495133,9375920523,08:00 AM TO 11:00 PM,
ICL5373414,Minakshi L Choksi,"Valmik, Near Parimal Garden, Ellisbridge",Ahmedabad,380006,Gujarat,,Health,Doctor,23.016964,72.562818,7926468666,,11:00 AM TO 02:00 PM AND 05:30 PM TO 08:30 PM,
ICL4986845,Keshar Orthopadic Hospital,"4, Kadambari Society, Nr Ashapuri Matji Temple, Opposite Jivraj Park Society, Vejalpur Road",Ahmedabad,380015,Gujarat,,Health,Hospitals,23.0153333,72.5178166,7926820356,,08:30 AM TO 10:30 PM,
ICL1956627,Canadian Universities & Collegesr,"Chimanlal Girdharlal Road, Mithakhali, Opp Surbhi Complex, Navrangpura",Ahmedabad,380009,Gujarat,,Education,Colleges,23.034121,72.560783,7930617885,,09:30 AM TO 05:30 PM,
ICL30334186,Post Office - Navrangpura H.O,"Navrangpura, Taluka Ahmadabad City, District Ahmedabad",Ahmedabad,380009,Gujarat,www.indiapost.gov.in,Govt. Office,Post Office,23.03522665,72.56385495,18002666868,,09:00 AM TO 06:00 PM,
ICL8861614,Shri Hare-Krishna Xray Sonography Clinic,"6, Sonal Complex, Khokhra Mehamdabad, Mani Nagar (E), Hatkeshwar Circle",Ahmedabad,380026,Gujarat,,Health,Diagnostic Labs,22.998457,72.62558,7925852852,,07:30 AM TO 01:00 PM AND 04:30 PM TO 08:00 PM,
ICL8152207,Sandip A Shah,"Hemadoligy Clinic, 1St Floor, Nipura, Compase College Road",Ahmedabad,380006,Gujarat,,Health,Doctor,23.02002611,72.56132418,7926565412,9998242860,11:00 AM TO 02:00 PM AND 05:00 PM TO 08:00 PM,
ICL0072249,Patel Dr Hina J,"Medical Complex, Sola Road, Nr Chandani Apartments",Ahmedabad,380063,Gujarat,,Health,Doctor,23.0567,72.544905,7927489349,,10:30 AM TO 12:30 PM AND 06:00 PM TO 08:30 PM,
ICL1780968,C U Shah City Commerce College,"9, Swikar Tenament, Opposite T V Tower, Near Gola Ciety, Thaltej",Ahmedabad,380054,Gujarat,,Education,Colleges,23.0504131,72.4990891,7925506934,,09:30 AM TO 05:30 PM,
