,UniqueId,Business name,Address,City,Pincode,State,Website,Main Category,Sub Category,Latitude,Longitude,Phone No.1,Phone No.2,Business Hours,Phone Remark,raw_address,country,words_in_address,pin_codes_found,states_found,street_names_found,landmarks_found,shop_house_nos_found,districts_found,village_or_citys_found
7453,ICL0748382,Shivam Surgical & Dental Hospital,"Nr. Aditya Furniture, Chandkheda",Ahmedabad,382424,Gujarat,,Health,Hospitals,23.114647,72.58298,8128132736,,10:30 AM TO 10:30 PM,,"nr. aditya furniture, chandkheda",india,"['nr. aditya furniture', 'chandkheda']",,,,Nr. aditya furniture,,,
7454,ICL4504312,Care Dayabitis & Dental Clinic,"S No U-28, Rana Pratap Marg, Shayona City, Near Shayona City Bus Stop, Chanakyapuri",Ahmedabad,380061,Gujarat,,Health,Clinics,23.079571,72.53656,9925857058,,11:00 AM TO 01:30 PM AND 05:00 PM TO 09:00 PM,,"s no u-28, rana pratap marg, shayona city, near shayona city bus stop, chanakyapuri",india,"['near shayona city bus stop', 'rana pratap marg', 'shayona city', 'chanakyapuri', 's no u-28']",,,Rana pratap marg,Near shayona city bus stop,,,"Chanakyapuri, Near shayona city bus stop"
7455,ICL8648722,Teeth Care,"Chh Road, Opposite Vaishnavi Complex, Sector 20, Gandhinagar",Ahmedabad,382021,Gujarat,,Health,Doctor,23.2301927,72.6683539,9737822284,,09:00 AM TO 07:00 PM,,"chh road, opposite vaishnavi complex, sector 20, gandhinagar",india,"['sector 20', 'opposite vaishnavi complex', 'gandhinagar', 'chh road']",,,Chh road,Opposite vaishnavi complex,,,
7456,ICL18921535,Ippb,"Amc Post Office, Danipith Amc Office",Ahmedabad,380001,Gujarat,,Govt. Office,Aadhar Centre,23.02104425,72.5856753,1123362148,,10:00 AM TO 02:00 PM,,"amc post office, danipith amc office",india,"['danipith amc office', 'amc post office']",,,,"Amc post office, Danipith amc office",,,
7457,ICL0156082,Dr Sunil G Shah Mahakant Sons Clinic,"M-1, Meznifn Floor, Mahakant Complex, Opposite V S Hospital, Ellisbridge",Ahmedabad,380006,Gujarat,,Health,Clinics,23.027666,72.558737,7926575696,9327050968,10:00 AM TO 01:00 PM AND 05:30 PM TO 09:00 PM,,"m-1, meznifn floor, mahakant complex, opposite v s hospital, ellisbridge",india,"['opposite v s hospital', 'meznifn floor', 'mahakant complex', 'ellisbridge', 'm-1']",,,,Opposite v s hospital,,,
7458,ICL1782097,K S Complete Dental Care,"2, 8, Sujay Apartments, Maneklal Colony, Nr Cross Roads, Narayan Pura",Ahmedabad,380013,Gujarat,,Health,Clinics,23.055342,72.557672,9978910542,,10:00 AM TO 08:30 PM,,"2, 8, sujay apartments, maneklal colony, nr cross roads, narayan pura",india,"['sujay apartments', '2', '8', 'nr cross roads', 'narayan pura', 'maneklal colony']",,,Nr cross roads,Nr cross roads,Sujay apartments,,Narayan pura
7459,ICL2438093,Dr. Mihir Reshamwala,"C/O, Haridaan Hospital, 1St Floor, Shukan Platinum, New C G Road, Gota Road, Opposite Vande Mataram Arcade",Ahmedabad,382481,Gujarat,,Health,Doctor,23.0940886,72.5472134,7600175084,,10:30 AM TO 11:00 PM,,"c/o, haridaan hospital, 1st floor, shukan platinum, new c g road, gota road, opposite vande mataram arcade",india,"['c/o', 'shukan platinum', 'gota road', 'new c g road', 'opposite vande mataram arcade', 'haridaan hospital', '1st floor']",,,"Gota road, New c g road",Opposite vande mataram arcade,,,
7460,ICL2523582,Dr. Hemang C. Patel,"Brts Corridor Road, Rangjyot Society, Sabarmati, Parvati Nagar, Near By Visat Brts Bus Stop, Acher",Ahmedabad,380005,Gujarat,,Health,Doctor,23.0985508,72.58992767,7927641443,,10:30 AM TO 12:30 PM AND 05:30 PM TO 08:00 PM,,"brts corridor road, rangjyot society, sabarmati, parvati nagar, near by visat brts bus stop, acher",india,"['acher', 'parvati nagar', 'sabarmati', 'brts corridor road', 'rangjyot society', 'near by visat brts bus stop']",,,Brts corridor road,Near by visat brts bus stop,,,
7461,ICL8319945,Vikalp Clinic,"Rain Forest, Gandhinagar-Ahmedabad Road, Urjanagar 1, Near Athrava Ayurvedic Centre, Gandhinagar",Ahmedabad,382421,Gujarat,,Health,Clinics,23.177935,72.635971,9979562642,,10:30 AM TO 02:00 PM AND 05:30 PM TO 08:00 PM,,"rain forest, gandhinagar-ahmedabad road, urjanagar 1, near athrava ayurvedic centre, gandhinagar",india,"['rain forest', 'gandhinagar-ahmedabad road', 'urjanagar 1', 'gandhinagar', 'near athrava ayurvedic centre']",,,Gandhinagar-ahmedabad road,Near athrava ayurvedic centre,,,
7462,ICL4075741,Mumadavi Drawing Point,"Shriji Complex, Prakash School, Hari Village Road, Near Balaji Furniture, Krishna Nagar",Ahmedabad,382345,Gujarat,,Education,Coaching / Training Centers,23.0506881,72.64346395,9924255032,,06:00 AM TO 10:00 AM AND 06:00 PM TO 09:00 PM,,"shriji complex, prakash school, hari village road, near balaji furniture, krishna nagar",india,"['shriji complex', 'krishna nagar', 'near balaji furniture', 'prakash school', 'hari village road']",,,Hari village road,Near balaji furniture,,,Hari village road
7463,ICL6543687,Dr. Amit Shah - Gynecologist,"Bileshwar Mahadev Road, Shyamal",Ahmedabad,380015,Gujarat,,Health,Doctor,23.01625824,72.52985382,9824077131,,11:00 AM TO 02:00 PM AND 06:00 PM TO 08:00 PM,,"bileshwar mahadev road, shyamal",india,"['bileshwar mahadev road', 'shyamal']",,,Bileshwar mahadev road,,,,
7464,ICL8377298,P Gandhi Uro Care,"Span Trade Centre, Opp Kochgal Ashram, Paldi",Ahmedabad,380006,Gujarat,,Health,Doctor,23.01585109,72.56602106,9825043962,,11:00 AM TO 01:00 PM AND 06:00 PM TO 08:00 PM,,"span trade centre, opp kochgal ashram, paldi",india,"['span trade centre', 'paldi', 'opp kochgal ashram']",,,,Opp kochgal ashram,,,
7465,ICL5921876,Dr Fenil Shah,"28, 1St Floor, Vraj Vihar 5, B/H Rahul Tower, Opp Tejdhara Bunglow, Nr Rajdham Te, Jodhpur",Ahmedabad,380015,Gujarat,,Health,Doctor,23.01365,72.51745,7926932626,,10:00 AM TO 09:00 PM,,"28, 1st floor, vraj vihar 5, b/h rahul tower, opp tejdhara bunglow, nr rajdham te, jodhpur",india,"['b/h rahul tower', '28', 'opp tejdhara bunglow', 'jodhpur', 'nr rajdham te', 'vraj vihar 5', '1st floor']",,,,"Nr rajdham te, Opp tejdhara bunglow, B/h rahul tower",,,Jodhpur
7466,ICL7781212,Satyam Ayurvedic Clinic,"308, Radha Commercial, Shyamal Char Rasta, Sanjay Sachin Road, Near Apm Centre, Satellite",Ahmedabad,380051,Gujarat,,Health,"Alternate Medicine ( Ayurveda, Homeopathy)",23.013551,72.527229,9426057287,,09:30 AM TO 01:00 PM AND 05:00 PM TO 08:00 PM,,"308, radha commercial, shyamal char rasta, sanjay sachin road, near apm centre, satellite",india,"['308', 'satellite', 'shyamal char rasta', 'sanjay sachin road', 'radha commercial', 'near apm centre']",,,"Sanjay sachin road, Shyamal char rasta",Near apm centre,,,
7467,ICL3855308,Paras Pandit,"303, Sahajanad Palace, 100, Ft Road, Satellite",Ahmedabad,380051,Gujarat,,Health,Doctor,23.01376569,72.51814704,9824081385,,10:00 AM TO 12:30 PM AND 05:30 PM TO 08:00 PM,,"303, sahajanad palace, 100, ft road, satellite",india,"['satellite', '303', 'ft road', 'sahajanad palace', '100']",,,Ft road,,,,
7468,ICL0404263,Dr. Patel'S Dental Clinic,"Near Deep Yug Insurance Marketing Llp, Gandhinagar",Ahmedabad,382421,Gujarat,,Health,Clinics,23.1768564,72.6370337,9974867435,,10:00 AM TO 11:30 PM,,"near deep yug insurance marketing llp, gandhinagar",india,"['gandhinagar', 'near deep yug insurance marketing llp']",,,,Near deep yug insurance marketing llp,,,
7469,ICL0130906,Dr Jasvant G Darji,"2Nd Floor, Aarambh Complex, Ankur Char Rasta, Naranpura",Ahmedabad,380013,Gujarat,,Health,Doctor,23.05880267,72.555162,7927482202,9825520830,11:00 AM TO 01:00 PM AND 05:00 PM TO 08:00 PM,,"2nd floor, aarambh complex, ankur char rasta, naranpura",india,"['naranpura', 'aarambh complex', '2nd floor', 'ankur char rasta']",,,Ankur char rasta,,,,Naranpura
7470,ICL6379353,M Square Academy,"Ghodasar, Near Shree Ganesh Traders",Ahmedabad,380050,Gujarat,,Education,Coaching / Training Centers,22.975278,72.614881,9374177544,,10:30 AM TO 01:00 PM,,"ghodasar, near shree ganesh traders",india,"['near shree ganesh traders', 'ghodasar']",,,,Near shree ganesh traders,,,
7471,ICL0666335,Jama Masjid,"Plot No 12/13, Makarba",Ahmedabad,380051,Gujarat,,Religion,Mosques,22.99353,72.50492,,,05:00 AM TO 09:30 PM,,"plot no 12/13, makarba",india,"['makarba', 'plot no 12/13']",,,,,,,
7472,ICL2339477,Sidheshwari Hanuman Temple,"Shree Dada Jinanand Suri Marg, University Area",Ahmedabad,380009,Gujarat,,Religion,Temples,23.040009,72.553583,,,06:30 AM TO 10:00 AM AND 05:30 PM TO 09:30 PM,,"shree dada jinanand suri marg, university area",india,"['shree dada jinanand suri marg', 'university area']",,,Shree dada jinanand suri marg,,,,
7473,ICL1512925,G C Education,"32, Panchshakti, Nr Raghuvanshi Complex, Khokhara",Ahmedabad,380026,Gujarat,,Education,Coaching / Training Centers,23.002287,72.620808,9898800989,,09:00 AM TO 06:00 PM,,"32, panchshakti, nr raghuvanshi complex, khokhara",india,"['panchshakti', 'nr raghuvanshi complex', 'khokhara', '32']",,,,Nr raghuvanshi complex,,,
7474,ICL6877801,M K Higher Secondary Schools,"Opp Law Garden, Opp Law Garden, Ellisbridge",Ahmedabad,380006,Gujarat,,Education,Schools,23.026963,72.558898,7926445634,,08:00 AM TO 03:00 PM,,"opp law garden, opp law garden, ellisbridge",india,"['ellisbridge', 'opp law garden']",,,,Opp law garden,,,
7475,ICL6109223,Shiksha,"Ramkrishna Kunj Society, Panjarapole To Atira Road, Near Swair Vihar Flats, Ambavadi",Ahmedabad,380015,Gujarat,,Education,Coaching / Training Centers,23.022283,72.529946,7926301592,7926301595,06:00 AM TO 11:00 AM AND 03:00 PM TO 09:00 PM,,"ramkrishna kunj society, panjarapole to atira road, near swair vihar flats, ambavadi",india,"['ramkrishna kunj society', 'ambavadi', 'panjarapole to atira road', 'near swair vihar flats']",,,Panjarapole to atira road,Near swair vihar flats,Near swair vihar flats,,
7476,ICL5746075,Shree Shiv Shishu Vihar School,"Shree Shishu Vihar School, Punit Nagar Sheth'S Vando, Ghodsar Crossing Road, Opposite Railway Crossing, Ghodasar",Ahmedabad,380050,Gujarat,,Education,Schools,22.977221,72.620696,9898458153,,10:00 AM TO 05:00 PM,,"shree shishu vihar school, punit nagar sheth's vando, ghodsar crossing road, opposite railway crossing, ghodasar",india,"['opposite railway crossing', 'ghodasar', 'ghodsar crossing road', ""punit nagar sheth's vando"", 'shree shishu vihar school']",,,Ghodsar crossing road,Opposite railway crossing,,,
7477,ICL2934533,South International School,"Vasant Vihar 2, Nava Naroda",Ahmedabad,382330,Gujarat,,Education,Schools,23.0809025,72.6759602,9081681818,,08:00 AM TO 03:00 PM,,"vasant vihar 2, nava naroda",india,"['vasant vihar 2', 'nava naroda']",,,,,,,
7478,ICL2743161,Crush,"12, Mangal May Complex, Maninagr Raliway Cross Road, Maninagar, Opposite Gopal Tower, Above Titan Showroom",Ahmedabad,380008,Gujarat,,Health,Hospitals,22.99774254,72.61013998,7985648577,,09:30 AM TO 10:00 PM,,"12, mangal may complex, maninagr raliway cross road, maninagar, opposite gopal tower, above titan showroom",india,"['maninagr raliway cross road', 'mangal may complex', 'above titan showroom', 'maninagar', '12', 'opposite gopal tower']",,,Maninagr raliway cross road,"Above titan showroom, Opposite gopal tower",,,
7479,ICL5184409,Malhan Dr Sandeep T,"A 5, Muni Officers, Staff Qtrs, Law Garden, Police Chowki, Ellisbridge",Ahmedabad,380006,Gujarat,,Health,Doctor,23.027873,72.562005,9998335465,7926405509,09:00 AM TO 05:00 PM,,"a 5, muni officers, staff qtrs, law garden, police chowki, ellisbridge",india,"['muni officers', 'staff qtrs', 'law garden', 'ellisbridge', 'police chowki', 'a 5']",,,,Muni officers,,,
7480,ICL1263858,Dr Avinash Kumar Tank - (Shalby Hospital),"Shaby Hospitals, Vijay Cross Road, Near Fire Station, Navrangpura",Ahmedabad,380009,Gujarat,,Health,Doctor,23.043921,72.549601,9824466884,,10:30 AM TO 12:30 PM AND 05:30 PM TO 08:00 PM,,"shaby hospitals, vijay cross road, near fire station, navrangpura",india,"['shaby hospitals', 'navrangpura', 'vijay cross road', 'near fire station']",,,Vijay cross road,Near fire station,,,Navrangpura
7481,ICL7190411,Sai Temple,"Near State Bank Of India Atm, Odhav",Ahmedabad,382415,Gujarat,,Religion,Temples,23.025685,72.666451,,,06:00 AM TO 09:00 AM AND 05:00 PM TO 09:30 PM,,"near state bank of india atm, odhav",india,"['near state bank of india atm', 'odhav']",,,,Near state bank of india atm,,,
7482,ICL8700896,Labh Hospital,"2Nd Floor, Keshav Complex, T B Nagar, Nr Naran Chamber, Bapunagar",Ahmedabad,380024,Gujarat,,Health,Hospitals,23.03885,72.6355666,7922740084,,09:00 AM TO 10:00 PM,,"2nd floor, keshav complex, t b nagar, nr naran chamber, bapunagar",india,"['2nd floor', 't b nagar', 'nr naran chamber', 'bapunagar', 'keshav complex']",,,,Nr naran chamber,,,
7483,ICL1346805,Self Dental Clinic,"1, Anand Complex, Opp Hira Baug Society, Ambavadi",Ahmedabad,380015,Gujarat,,Health,Clinics,23.019681,72.542683,7926448232,,09:30 AM TO 01:00 PM AND 05:30 PM TO 08:00 PM,,"1, anand complex, opp hira baug society, ambavadi",india,"['ambavadi', 'opp hira baug society', 'anand complex', '1']",,,,Opp hira baug society,,,
7484,ICL7578984,Siddhi Vinayak Physio Therapy,"Kalol Road, Behind Sangath Mall, Motera",Ahmedabad,380005,Gujarat,,Health,Doctor,23.103396,72.599612,9924336614,,09:00 AM TO 08:30 PM,,"kalol road, behind sangath mall, motera",india,"['kalol road', 'motera', 'behind sangath mall']",,,Kalol road,Behind sangath mall,,,
7485,ICL1324093,Dasshti English Academy,"Sneha Plaza, I.O.C Road, Chandkheda",Ahmedabad,382424,Gujarat,,Education,Coaching / Training Centers,23.111832,72.572418,9104104979,,07:00 AM TO 10:00 AM AND 04:00 PM TO 07:00 PM,,"sneha plaza, i.o.c road, chandkheda",india,"['sneha plaza', 'i.o.c road', 'chandkheda']",,,I.o.c road,,,,
7486,ICL4801878,Sheetalnath Academy,"F-37, Karnavati Mall, Above Vijaya Bank, Near Paksshila Vidyalaya, Near Kotak Mahindra Bank Atm, Lal Bahadur Shastri Road",Ahmedabad,382345,Gujarat,www.sheetalnath.com,Education,Colleges,23.039517,72.630385,9727449494,7965100993,09:00 AM TO 06:00 PM,,"f-37, karnavati mall, above vijaya bank, near paksshila vidyalaya, near kotak mahindra bank atm, lal bahadur shastri road",india,"['above vijaya bank', 'f-37', 'lal bahadur shastri road', 'near paksshila vidyalaya', 'near kotak mahindra bank atm', 'karnavati mall']",,,Lal bahadur shastri road,"Near paksshila vidyalaya, Above vijaya bank, Near kotak mahindra bank atm",,,
7487,ICL6300783,Vrindavan Children Hospital,"F 12/13, Ashirwad Avenue, Paldi, Near Dipak Petrol Pump, Opposite Kocharab Ashram, Printamnagar",Ahmedabad,380006,Gujarat,,Health,Hospitals,23.01701,72.5668892,7926577990,,11:30 AM TO 09:30 PM,,"f 12/13, ashirwad avenue, paldi, near dipak petrol pump, opposite kocharab ashram, printamnagar",india,"['printamnagar', 'near dipak petrol pump', 'opposite kocharab ashram', 'f 12/13', 'paldi', 'ashirwad avenue']",,,,"Near dipak petrol pump, Opposite kocharab ashram",,,
7488,ICL2971956,Marvel Pharma Agency,"36 1St Floor, Sagar Complex, Near Sanand Chowkdi, Sanand Road, Sarkhej",Ahmedabad,382210,Gujarat,,Health,Pharmacies,22.98767814,72.48446943,7926890217,,09:00 AM TO 10:00 PM,,"36 1st floor, sagar complex, near sanand chowkdi, sanand road, sarkhej",india,"['near sanand chowkdi', 'sagar complex', 'sanand road', '36 1st floor', 'sarkhej']",,,Sanand road,Near sanand chowkdi,,,
7489,ICL2834327,Shivam Hospital,"35, Chinubhai Tower, Ashram Road",Ahmedabad,380009,Gujarat,,Health,Hospitals,23.0289166,72.5713333,7926585220,,08:00 AM TO 10:00 PM,,"35, chinubhai tower, ashram road",india,"['35', 'chinubhai tower', 'ashram road']",,,Ashram road,,,,
7490,ICL6841618,Gurukrupa Tution,"New Judges Bunglow Road, Pramukh Nagar, Near Pramukhnagar Residency, Chanakyapuri",Ahmedabad,380061,Gujarat,,Education,Coaching / Training Centers,23.078309,72.534978,9824947494,,08:00 AM TO 08:00 AM,,"new judges bunglow road, pramukh nagar, near pramukhnagar residency, chanakyapuri",india,"['new judges bunglow road', 'pramukh nagar', 'near pramukhnagar residency', 'chanakyapuri']",,,New judges bunglow road,Near pramukhnagar residency,,,Chanakyapuri
7491,ICL2590426,Leelash Medicines,"2, Rushabhraj Complex, Near Amarjyot School, Vasist Nagar, Mani Nagar",Ahmedabad,380050,Gujarat,,Health,Pharmacies,22.98651898,72.60266651,9824930690,,08:00 AM TO 10:00 PM,,"2, rushabhraj complex, near amarjyot school, vasist nagar, mani nagar",india,"['2', 'mani nagar', 'rushabhraj complex', 'near amarjyot school', 'vasist nagar']",,,,Near amarjyot school,,,
7492,ICL4557719,Jalaram Medical Stores,"Anil Starch Road, Krishna Nagar, Near Jay Kul Jogani Ma, Saijpur Bogha",Ahmedabad,382345,Gujarat,,Health,Pharmacies,23.053415,72.634583,9978875924,,08:00 AM TO 10:00 PM,,"anil starch road, krishna nagar, near jay kul jogani ma, saijpur bogha",india,"['saijpur bogha', 'near jay kul jogani ma', 'anil starch road', 'krishna nagar']",,,Anil starch road,Near jay kul jogani ma,,,Saijpur bogha
7493,ICL5064287,Dr Bijal Champnezia - (Physiotherpist Centre),"Shameshwar 1, Popular Plaza, Near Shyamal Cross Road, Satellite",Ahmedabad,380015,Gujarat,,Health,Doctor,23.016393,72.530773,9879754506,,11:00 AM TO 01:30 PM AND 05:00 PM TO 08:00 PM,,"shameshwar 1, popular plaza, near shyamal cross road, satellite",india,"['satellite', 'shameshwar 1', 'popular plaza', 'near shyamal cross road']",,,Near shyamal cross road,Near shyamal cross road,,,
7494,ICL0038622,Tin Nim Kee Masjid,"Kalupur Tower Rd, Old City, Kalupur Darwaza, Kalupur",Ahmedabad,380001,Gujarat,,Religion,Mosques,23.0296519,72.595222,,,05:00 AM TO 09:30 PM,,"kalupur tower rd, old city, kalupur darwaza, kalupur",india,"['kalupur', 'kalupur darwaza', 'kalupur tower rd', 'old city']",,,,,,,"Kalupur darwaza, Kalupur tower rd, Kalupur"
7495,ICL1681909,Dr Tanumati Shah Hospital,"1St Floor, 1092 Calico Dom, Relief Road",Ahmedabad,380001,Gujarat,,Health,Hospitals,23.028036,72.595822,7922133430,,10:30 AM TO 10:00 PM,,"1st floor, 1092 calico dom, relief road",india,"['1092 calico dom', 'relief road', '1st floor']",,,Relief road,,,,
7496,ICL6206836,Patel Dr Krina Chirag,"Aroma Ent Hospital, Agrawal Tower, Bhuyangdev Char Rasta, Narayan Pura",Ahmedabad,380063,Gujarat,,Health,Doctor,23.059205,72.537038,7927471275,,11:30 AM TO 08:00 PM,,"aroma ent hospital, agrawal tower, bhuyangdev char rasta, narayan pura",india,"['narayan pura', 'bhuyangdev char rasta', 'agrawal tower', 'aroma ent hospital']",,,Bhuyangdev char rasta,,,,Narayan pura
7497,ICL4054522,Macanet Academy,"Janta Nagar, Chandkheda, Near Shivaji Temple",Ahmedabad,382424,Gujarat,,Education,Coaching / Training Centers,23.107223,72.584418,8511102823,,08:30 AM TO 08:30 PM,,"janta nagar, chandkheda, near shivaji temple",india,"['janta nagar', 'chandkheda', 'near shivaji temple']",,,,Near shivaji temple,,,
7498,ICL39968741,Post Office - Manek Chowk S.O,"Manek Chowk, Taluka Ahmadabad City, District Ahmedabad",Ahmedabad,380001,Gujarat,www.indiapost.gov.in,Govt. Office,Post Office,23.01556303,72.54298053,18002666868,,09:00 AM TO 06:00 PM,,"manek chowk, taluka ahmadabad city, district ahmedabad",india,"['manek chowk', 'taluka ahmadabad city', 'district ahmedabad']",,,,,,District ahmedabad,Taluka ahmadabad city
7499,ICL3276914,Khel Khel Me Preschool,"51/3B, Shyamal Row House, 100 Ft Road, Shyamal Cross Road, Nr Sanjay Tower, Satellite",Ahmedabad,380015,Gujarat,,Education,Schools,23.01421,72.52754,9909011525,,09:00 AM TO 02:00 PM,,"51/3b, shyamal row house, 100 ft road, shyamal cross road, nr sanjay tower, satellite",india,"['satellite', 'shyamal row house', 'nr sanjay tower', '100 ft road', '51/3b', 'shyamal cross road']",,,"100 ft road, Shyamal cross road",Nr sanjay tower,,,
7500,ICL3389901,Dr Siddarth N Doctor,"20, Co-Op Society, Opposite Gopal Tower, Near Railway Station, Mani Nagar",Ahmedabad,380008,Gujarat,,Health,Doctor,22.995047,72.602335,7925462410,,10:00 AM TO 02:00 PM AND 05:30 PM TO 08:00 PM,,"20, co-op society, opposite gopal tower, near railway station, mani nagar",india,"['mani nagar', '20', 'co-op society', 'opposite gopal tower', 'near railway station']",,,,"Opposite gopal tower, Near railway station",,,
7501,ICL8603296,Ranipur Church,"Narolgam, Singarva",Ahmedabad,382405,Gujarat,,Religion,Churches,22.970105,72.578688,,,06:30 AM TO 10:30 AM AND 05:00 PM TO 07:30 PM,,"narolgam, singarva",india,"['singarva', 'narolgam']",,,,,,,
7502,ICL0352623,Dhruv Intermediates Private Limited,"Near Kathwad Patiya, Behind Vrn Ceramics Ltd, Dalpur, Prantij",Ahmedabad,380006,Gujarat,,Health,Pharmacies,23.01960919,72.57000931,9825078020,,08:00 AM TO 11:00 PM,,"near kathwad patiya, behind vrn ceramics ltd, dalpur, prantij",india,"['prantij', 'behind vrn ceramics ltd', 'near kathwad patiya', 'dalpur']",,,,"Near kathwad patiya, Behind vrn ceramics ltd",,,Dalpur
7503,ICL5399955,Sparsh Multispeciality Dental Clinic,"28 1St Floor, Vraj Vihar-5, Nr Prernatirth Derasar;Opp. Tejdhara Bunglows;B/H Rahul Tower, Satellite",Ahmedabad,380015,Gujarat,www.sparshclinic.com,Health,Clinics,23.027706,72.522739,7926932626,9825339135,09:00 AM TO 08:00 PM,,"28 1st floor, vraj vihar-5, nr prernatirth derasar;opp. tejdhara bunglows;b/h rahul tower, satellite",india,"['28 1st floor', 'satellite', 'vraj vihar-5', 'nr prernatirth derasar;opp. tejdhara bunglows;b/h rahul tower']",,,,Nr prernatirth derasar;opp. tejdhara bunglows;b/h rahul tower,,,
7504,ICL0487517,Radhe Clinic,"12, Radhakrishna Shopping Centre, Nikol Gam Road, Near Saraswati School, Opposite Uttam Nagar, Khodirnagar",Ahmedabad,382350,Gujarat,,Health,Clinics,23.03599509,72.64988041,9824697154,,10:30 AM TO 12:30 PM AND 06:00 PM TO 09:00 PM,,"12, radhakrishna shopping centre, nikol gam road, near saraswati school, opposite uttam nagar, khodirnagar",india,"['opposite uttam nagar', 'khodirnagar', 'radhakrishna shopping centre', '12', 'nikol gam road', 'near saraswati school']",,,Nikol gam road,"Near saraswati school, Opposite uttam nagar, Radhakrishna shopping centre",,,
7505,ICL4119158,Tirupati General Hospital,"132 Feet Ring Road, Akhbar Nagar, Near By Akhbar Nagar Circle, Nava Vadaj",Ahmedabad,380013,Gujarat,,Health,Hospitals,23.067134,72.564188,9825054329,,08:30 AM TO 10:00 PM,,"132 feet ring road, akhbar nagar, near by akhbar nagar circle, nava vadaj",india,"['nava vadaj', 'akhbar nagar', '132 feet ring road', 'near by akhbar nagar circle']",,,132 feet ring road,Near by akhbar nagar circle,,,
7506,ICL4509465,Kalpasiddhi Health & Life Care Hospital,"Champaranya Building Siddhi Health & Life Care, C G Road, B/H Sheeba",Ahmedabad,380006,Gujarat,,Health,Hospitals,23.017884,72.557573,9825073967,,06:00 AM TO 09:00 PM,,"champaranya building siddhi health & life care, c g road, b/h sheeba",india,"['champaranya building siddhi health & life care', 'c g road', 'b/h sheeba']",,,C g road,B/h sheeba,,,
7507,ICL4643612,Alpha Deep Classes,"Opp Jay Bhavani Shopping Centre, Naroda Cross Road, Krishna Nagar, Saijpur Bogha",Ahmedabad,382345,Gujarat,,Education,Coaching / Training Centers,23.05651759,72.64122738,7922823956,,10:00 AM TO 09:00 PM,,"opp jay bhavani shopping centre, naroda cross road, krishna nagar, saijpur bogha",india,"['naroda cross road', 'saijpur bogha', 'opp jay bhavani shopping centre', 'krishna nagar']",,,Naroda cross road,Opp jay bhavani shopping centre,,,Saijpur bogha
7508,ICL3959172,Shukla Dr Vishwanath S,"Vivek Children Hospital, Ami Ganga Complex, Rohit Circle, Khokhara",Ahmedabad,380008,Gujarat,,Health,Doctor,23.0019166,72.6184166,7922161818,,10:00 AM TO 01:00 PM AND 06:00 PM TO 08:00 PM,,"vivek children hospital, ami ganga complex, rohit circle, khokhara",india,"['ami ganga complex', 'rohit circle', 'vivek children hospital', 'khokhara']",,,,,,,
7509,ICL7720425,Jay Jule Lal Temple,"Naroda Road, Near Manish Complex, Kuber Nagar",Ahmedabad,382340,Gujarat,,Religion,Temples,23.075395,72.642601,,,06:30 AM TO 09:00 AM AND 05:00 PM TO 08:30 PM,,"naroda road, near manish complex, kuber nagar",india,"['kuber nagar', 'near manish complex', 'naroda road']",,,Naroda road,Near manish complex,,,
7510,ICL4244897,Dr Dhamesh Kapadia - (Pratham Ive & Urology Clinic),"1St Floor, Advait Complex, Opposite Avadh Sandesh Press Road",Ahmedabad,380015,Gujarat,,Health,Doctor,23.04116,72.525907,7926761860,,11:00 AM TO 02:00 PM AND 06:00 PM TO 08:30 PM,,"1st floor, advait complex, opposite avadh sandesh press road",india,"['opposite avadh sandesh press road', 'advait complex', '1st floor']",,,Opposite avadh sandesh press road,Opposite avadh sandesh press road,,,
7511,ICL2163303,Parth Education,"216, Sarjan Ii Bunglow, New C G Road, Chandkheda",Ahmedabad,382424,Gujarat,,Education,Schools,23.10932304,72.5872647,9904525440,9924817378,09:00 AM TO 05:30 PM,,"216, sarjan ii bunglow, new c g road, chandkheda",india,"['216', 'sarjan ii bunglow', 'chandkheda', 'new c g road']",,,New c g road,,,,
7512,ICL6773617,Sono Scan Clinic,"1St Floor, Municiapal Building, Besides Paththarkuva Petrol Pump, Nr Relief Cinema",Ahmedabad,380001,Gujarat,,Health,Clinics,23.0248166,72.5829833,9327012642,,11:00 AM TO 02:00 PM AND 05:00 PM TO 09:00 PM,,"1st floor, municiapal building, besides paththarkuva petrol pump, nr relief cinema",india,"['nr relief cinema', 'municiapal building', 'besides paththarkuva petrol pump', '1st floor']",,,Besides paththarkuva petrol pump,"Nr relief cinema, Besides paththarkuva petrol pump",,,
7513,ICL8882358,Dr Chirah R Amin - (Amins Hospital For Women),"17, Manipusp Society, Opposite Sarthi-2, Behind Goyal Intercity, Thaltej",Ahmedabad,380052,Gujarat,,Health,Doctor,23.053399,72.525175,7927419677,,10:00 AM TO 01:00 PM AND 06:00 PM TO 08:00 PM,,"17, manipusp society, opposite sarthi-2, behind goyal intercity, thaltej",india,"['manipusp society', '17', 'thaltej', 'behind goyal intercity', 'opposite sarthi-2']",,,,"Behind goyal intercity, Opposite sarthi-2",,,
